CBSA,ZIP,Locale,State,CBSA Title
37980,08060,Mount Holly,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
47260,23324,Chesapeake,VA,"Virginia Beach-Norfolk-Newport News, VA-NC"
37980,19405,Bridgeport,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
NULL,13343,Glenfield,NY,NULL
13460,97701,Bend,OR,"Bend, OR"
16980,60181,Villa Park,IL,"Chicago-Naperville-Elgin, IL-IN-WI"
39740,19602,Reading,PA,"Reading, PA"
31080,91792,West Covina,CA,"Los Angeles-Long Beach-Anaheim, CA"
19100,76087,Willow Park,TX,"Dallas-Fort Worth-Arlington, TX"
49620,17401,York,PA,"York-Hanover, PA"
37980,08109,Merchantville,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
48060,13622,Chaumont,NY,"Watertown-Fort Drum, NY"
34980,37229,Nashville,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN"
19740,80112,Englewood,CO,"Denver-Aurora-Lakewood, CO"
26420,77020,Houston,TX,"Houston-The Woodlands-Sugar Land, TX"
16980,60175,St Charles,IL,"Chicago-Naperville-Elgin, IL-IN-WI"
47300,93257,Porterville,CA,"Visalia, CA"
44060,99004,Cheney,WA,"Spokane-Spokane Valley, WA"
25540,06117,W Hartford,CT,"Hartford-East Hartford-Middletown, CT"
40900,95621,Citrus Heights,CA,"Sacramento-Roseville-Folsom, CA"
15980,33914,Cape Coral,FL,"Cape Coral-Fort Myers, FL"
47900,22210,Arlington,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
16980,60030,Grayslake,IL,"Chicago-Naperville-Elgin, IL-IN-WI"
34620,47303,Muncie,IN,"Muncie, IN"
31140,40031,La Grange,KY,"Louisville/Jefferson County, KY-IN"
24820,45304,Arcanum,OH,"Greenville, OH"
41740,92069,San Marcos,CA,"San Diego-Chula Vista-Carlsbad, CA"
18140,43040,Marysville,OH,"Columbus, OH"
20500,27708,Durham,NC,"Durham-Chapel Hill, NC"
38300,15670,New Alexandria,PA,"Pittsburgh, PA"
28140,64112,Kansas City,MO,"Kansas City, MO-KS"
19820,48334,Farmington,MI,"Detroit-Warren-Dearborn, MI"
37100,91361,Thousand Oaks,CA,"Oxnard-Thousand Oaks-Ventura, CA"
42660,98372,Puyallup,WA,"Seattle-Tacoma-Bellevue, WA"
29460,33837,Davenport,FL,"Lakeland-Winter Haven, FL"
14460,01775,Stow,MA,"Boston-Cambridge-Newton, MA-NH"
19060,21545,Mount Savage,MD,"Cumberland, MD-WV"
45300,34613,Brooksville,FL,"Tampa-St. Petersburg-Clearwater, FL"
24580,54301,Allouez,WI,"Green Bay, WI"
20260,55802,Duluth,MN,"Duluth, MN-WI"
NULL,95338,Mariposa,CA,NULL
38300,15132,McKeesport,PA,"Pittsburgh, PA"
14460,01835,Bradford,MA,"Boston-Cambridge-Newton, MA-NH"
47020,77951,Bloomington,TX,"Victoria, TX"
42540,18643,West Pittston,PA,"Scranton--Wilkes-Barre, PA"
NULL,05301,Guilford,VT,NULL
28020,49007,Kalamazoo,MI,"Kalamazoo-Portage, MI"
NULL,61301,La Salle,IL,NULL
15940,44718,Canton,OH,"Canton-Massillon, OH"
NULL,56101,Windom,MN,NULL
37980,19149,Philadelphia,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
26420,77059,Houston,TX,"Houston-The Woodlands-Sugar Land, TX"
16980,60053,Morton Grove,IL,"Chicago-Naperville-Elgin, IL-IN-WI"
40140,91739,Rch Cucamonga,CA,"Riverside-San Bernardino-Ontario, CA"
33660,36691,Mobile,AL,"Mobile, AL"
46540,13416,Newport,NY,"Utica-Rome, NY"
33100,33305,Fort Lauderdale,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
38300,15225,Pittsburgh,PA,"Pittsburgh, PA"
37980,19054,Levittown,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
16740,28208,Charlotte,NC,"Charlotte-Concord-Gastonia, NC-SC"
35620,08752,Seaside Park,NJ,"New York-Newark-Jersey City, NY-NJ-PA"
25420,17053,Marysville,PA,"Harrisburg-Carlisle, PA"
17140,45239,Cincinnati,OH,"Cincinnati, OH-KY-IN"
33100,33460,Lake Worth,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
14140,24740,Elgood,WV,"Bluefield, WV-VA"
24860,29650,Greer,SC,"Greenville-Anderson, SC"
10580,12019,Charlton,NY,"Albany-Schenectady-Troy, NY"
12580,21241,Baltimore,MD,"Baltimore-Columbia-Towson, MD"
30780,72203,Little Rock,AR,"Little Rock-North Little Rock-Conway, AR"
41740,92196,San Diego,CA,"San Diego-Chula Vista-Carlsbad, CA"
NULL,23303,Atlantic,VA,NULL
44940,29151,Sumter,SC,"Sumter, SC"
13720,24216,Appalachia,VA,"Big Stone Gap, VA"
47900,20526,Washington,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
35620,11751,Islip,NY,"New York-Newark-Jersey City, NY-NJ-PA"
29540,19501,Adamstown,PA,"Lancaster, PA"
34180,98832,Marlin,WA,"Moses Lake, WA"
30700,68503,Lincoln,NE,"Lincoln, NE"
NULL,04538,Boothbay Harbor,ME,NULL
10900,18092,Zionsville,PA,"Allentown-Bethlehem-Easton, PA-NJ"
30980,75604,Longview,TX,"Longview, TX"
39300,02904,North Providence,RI,"Providence-Warwick, RI-MA"
31140,40027,Harrods Creek,KY,"Louisville/Jefferson County, KY-IN"
28300,03602,Alstead,NH,"Keene, NH"
27260,32245,Jacksonville,FL,"Jacksonville, FL"
40140,92504,Riverside,CA,"Riverside-San Bernardino-Ontario, CA"
16980,53168,Salem,WI,"Chicago-Naperville-Elgin, IL-IN-WI"
19100,75065,Lake Dallas,TX,"Dallas-Fort Worth-Arlington, TX"
17820,80921,Colorado Spgs,CO,"Colorado Springs, CO"
20500,27710,Duke Medical Ctr,NC,"Durham-Chapel Hill, NC"
40380,14610,Brighton,NY,"Rochester, NY"
47900,20237,Washington,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
38060,85248,Sun Lakes,AZ,"Phoenix-Mesa-Chandler, AZ"
25420,17068,New Bloomfield,PA,"Harrisburg-Carlisle, PA"
34980,37240,Nashville,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN"
37980,19884,Wilmington,DE,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
40060,23235,North Chesterfield,VA,"Richmond, VA"
30140,17073,Newmanstown,PA,"Lebanon, PA"
12260,29804,Aiken,SC,"Augusta-Richmond County, GA-SC"
12100,08234,Egg Harbor Twp,NJ,"Atlantic City-Hammonton, NJ"
47900,20134,Purcellville,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
35620,11557,Hewlett Bay Park,NY,"New York-Newark-Jersey City, NY-NJ-PA"
28300,03431,Keene,NH,"Keene, NH"
24020,12834,Greenwich,NY,"Glens Falls, NY"
49660,44446,Niles,OH,"Youngstown-Warren-Boardman, OH-PA"
49620,17309,Brogue,PA,"York-Hanover, PA"
35620,11784,Selden,NY,"New York-Newark-Jersey City, NY-NJ-PA"
33100,33181,North Miami,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
26420,77070,Houston,TX,"Houston-The Woodlands-Sugar Land, TX"
NULL,24422,Clifton Forge,VA,NULL
44940,29154,Sumter,SC,"Sumter, SC"
14460,01463,Pepperell,MA,"Boston-Cambridge-Newton, MA-NH"
NULL,32059,Lee,FL,NULL
10700,35976,Guntersville,AL,"Albertville, AL"
49660,44404,Burghill,OH,"Youngstown-Warren-Boardman, OH-PA"
47900,22639,Hume,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
35620,10705,Yonkers,NY,"New York-Newark-Jersey City, NY-NJ-PA"
34820,29527,Conway,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC"
46520,96706,Ewa Beach,HI,"Urban Honolulu, HI"
15380,14272,Buffalo,NY,"Buffalo-Cheektowaga, NY"
NULL,96338,Apo,AP,NULL
31080,92808,Anaheim Hills,CA,"Los Angeles-Long Beach-Anaheim, CA"
49220,54495,Wisconsin Rapids,WI,"Wisconsin Rapids-Marshfield, WI"
39060,17921,Ashland,PA,"Pottsville, PA"
17260,38614,Clarksdale,MS,"Clarksdale, MS"
41700,78218,San Antonio,TX,"San Antonio-New Braunfels, TX"
27260,32244,Jacksonville,FL,"Jacksonville, FL"
22420,48507,Flint,MI,"Flint, MI"
19140,30721,Dalton,GA,"Dalton, GA"
22180,28310,Fort Bragg,NC,"Fayetteville, NC"
36140,08247,Stone Harbor,NJ,"Ocean City, NJ"
35620,08742,Bay Head,NJ,"New York-Newark-Jersey City, NY-NJ-PA"
31580,42431,Madisonville,KY,"Madisonville, KY"
25540,06141,Hartford,CT,"Hartford-East Hartford-Middletown, CT"
33100,33311,Wilton Manors,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
NULL,95255,West Point,CA,NULL
18580,78410,Corpus Christi,TX,"Corpus Christi, TX"
47900,20811,Bethesda,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
42460,35769,Scottsboro,AL,"Scottsboro, AL"
31080,91706,Baldwin Park,CA,"Los Angeles-Long Beach-Anaheim, CA"
41700,78163,Bulverde,TX,"San Antonio-New Braunfels, TX"
15700,21869,Vienna,MD,"Cambridge, MD"
33100,33419,Riviera Beach,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
32820,38135,Bartlett,TN,"Memphis, TN-MS-AR"
NULL,24266,Barnett,VA,NULL
29540,17519,East Earl,PA,"Lancaster, PA"
42780,17864,Port Trevorton,PA,"Selinsgrove, PA"
31540,53590,Sun Prairie,WI,"Madison, WI"
22660,80528,Fort Collins,CO,"Fort Collins, CO"
43420,85607,Douglas,AZ,"Sierra Vista-Douglas, AZ"
35620,08757,South Toms River,NJ,"New York-Newark-Jersey City, NY-NJ-PA"
46020,95728,Soda Springs,CA,"Truckee-Grass Valley, CA"
NULL,26260,Davis,WV,NULL
44540,80751,Sterling,CO,"Sterling, CO"
13140,77656,Silsbee,TX,"Beaumont-Port Arthur, TX"
47300,93223,Farmersville,CA,"Visalia, CA"
26420,77407,Richmond,TX,"Houston-The Woodlands-Sugar Land, TX"
19820,48037,Southfield,MI,"Detroit-Warren-Dearborn, MI"
11700,28730,Fairview,NC,"Asheville, NC"
37980,19365,Parkesburg,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
15380,14226,Eggertsville,NY,"Buffalo-Cheektowaga, NY"
33100,33016,Hialeah,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
28020,49006,Kalamazoo,MI,"Kalamazoo-Portage, MI"
31900,44875,Shelby,OH,"Mansfield, OH"
NULL,67070,Kiowa,KS,NULL
42660,98025,Hobart,WA,"Seattle-Tacoma-Bellevue, WA"
25420,17070,New Cmbrlnd,PA,"Harrisburg-Carlisle, PA"
12940,70835,Baton Rouge,LA,"Baton Rouge, LA"
48460,65775,West Plains,MO,"West Plains, MO"
41180,63367,Lake Saint Louis,MO,"St. Louis, MO-IL"
NULL,22454,Dunnsville,VA,NULL
41700,78064,Pleasanton,TX,"San Antonio-New Braunfels, TX"
35620,12570,Poughquag,NY,"New York-Newark-Jersey City, NY-NJ-PA"
45300,33637,Tampa,FL,"Tampa-St. Petersburg-Clearwater, FL"
42660,98145,Seattle,WA,"Seattle-Tacoma-Bellevue, WA"
17220,26431,Shinnston,WV,"Clarksburg, WV"
35620,07538,Haledon,NJ,"New York-Newark-Jersey City, NY-NJ-PA"
19340,61273,Orion,IL,"Davenport-Moline-Rock Island, IA-IL"
36500,98512,Tumwater,WA,"Olympia-Lacey-Tumwater, WA"
39380,81019,Colorado City,CO,"Pueblo, CO"
17220,26347,Flemington,WV,"Clarksburg, WV"
30140,17010,Campbelltown,PA,"Lebanon, PA"
44420,24437,Fort Defiance,VA,"Staunton, VA"
47260,23323,Chesapeake,VA,"Virginia Beach-Norfolk-Newport News, VA-NC"
19100,75078,Prosper,TX,"Dallas-Fort Worth-Arlington, TX"
42540,18708,Trucksville,PA,"Scranton--Wilkes-Barre, PA"
12060,31107,Atlanta,GA,"Atlanta-Sandy Springs-Alpharetta, GA"
33460,55082,Oak Park Heights,MN,"Minneapolis-St. Paul-Bloomington, MN-WI"
42660,98443,Tacoma,WA,"Seattle-Tacoma-Bellevue, WA"
33460,55302,Annandale,MN,"Minneapolis-St. Paul-Bloomington, MN-WI"
42660,98387,Spanaway,WA,"Seattle-Tacoma-Bellevue, WA"
33460,55042,Lake Elmo,MN,"Minneapolis-St. Paul-Bloomington, MN-WI"
39340,84601,Provo,UT,"Provo-Orem, UT"
41980,00919,San Juan,PR,"San Juan-Bayam�n-Caguas, PR"
28940,37940,Knoxville,TN,"Knoxville, TN"
26580,45669,Proctorville,OH,"Huntington-Ashland, WV-KY-OH"
36140,08243,Sea Isle City,NJ,"Ocean City, NJ"
45300,34637,Land O Lakes,FL,"Tampa-St. Petersburg-Clearwater, FL"
26420,77306,Conroe,TX,"Houston-The Woodlands-Sugar Land, TX"
41460,67401,Salina,KS,"Salina, KS"
41500,93955,Seaside,CA,"Salinas, CA"
35840,34250,Terra Ceia,FL,"North Port-Sarasota-Bradenton, FL"
13140,77630,Orange,TX,"Beaumont-Port Arthur, TX"
NULL,56544,Frazee,MN,NULL
40380,14472,Honeoye Falls,NY,"Rochester, NY"
35980,06357,Niantic,CT,"Norwich-New London, CT"
33700,95351,Modesto,CA,"Modesto, CA"
11260,99522,Anchorage,AK,"Anchorage, AK"
36420,73025,Edmond,OK,"Oklahoma City, OK"
35620,07753,Wall,NJ,"New York-Newark-Jersey City, NY-NJ-PA"
37980,19456,Oaks,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
NULL,96209,Dpo,AP,NULL
NULL,75783,Quitman,TX,NULL
NULL,96349,FPO,AP,NULL
31540,53954,Pardeeville,WI,"Madison, WI"
27340,28460,N Topsail Beach,NC,"Jacksonville, NC"
49340,01745,Southborough,MA,"Worcester, MA-CT"
17980,31829,Upatoi,GA,"Columbus, GA-AL"
42680,32961,Vero Beach,FL,"Sebastian-Vero Beach, FL"
46780,45874,Ohio City,OH,"Van Wert, OH"
NULL,72560,Mountain View,AR,NULL
NULL,55614,Silver Bay,MN,NULL
16740,28012,Belmont,NC,"Charlotte-Concord-Gastonia, NC-SC"
33460,55410,Edina,MN,"Minneapolis-St. Paul-Bloomington, MN-WI"
31460,93637,Madera,CA,"Madera, CA"
29620,48827,Eaton Rapids,MI,"Lansing-East Lansing, MI"
30980,75653,Henderson,TX,"Longview, TX"
11980,75156,Gun Barrel City,TX,"Athens, TX"
35620,10602,White Plains,NY,"New York-Newark-Jersey City, NY-NJ-PA"
35620,10279,New York,NY,"New York-Newark-Jersey City, NY-NJ-PA"
21300,14861,Lowman,NY,"Elmira, NY"
28300,03451,Hinsdale,NH,"Keene, NH"
NULL,88355,Ruidoso,NM,NULL
41180,63303,St. Peters,MO,"St. Louis, MO-IL"
41180,63010,Arnold,MO,"St. Louis, MO-IL"
NULL,09846,Dpo,AE,NULL
40380,14561,Stanley,NY,"Rochester, NY"
47260,23702,Portsmouth,VA,"Virginia Beach-Norfolk-Newport News, VA-NC"
16820,22908,Charlotsville,VA,"Charlottesville, VA"
14460,02467,Newton,MA,"Boston-Cambridge-Newton, MA-NH"
26900,46075,Whitestown,IN,"Indianapolis-Carmel-Anderson, IN"
17660,83814,Coeur d'Alene,ID,"Coeur d'Alene, ID"
47900,20913,Takoma Park,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
47900,20746,Suitland-Silver Hill,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
33460,54016,Hudson,WI,"Minneapolis-St. Paul-Bloomington, MN-WI"
12620,04468,Old Town,ME,"Bangor, ME"
13180,53579,Reeseville,WI,"Beaver Dam, WI"
NULL,99737,Delta Junction,AK,NULL
35620,11940,East Moriches,NY,"New York-Newark-Jersey City, NY-NJ-PA"
NULL,09892,DPO,AE,NULL
NULL,49337,Newaygo,MI,NULL
41140,64485,Savannah,MO,"St. Joseph, MO-KS"
45780,43612,Toledo,OH,"Toledo, OH"
27860,72404,Jonesboro,AR,"Jonesboro, AR"
35620,08724,Brick Township,NJ,"New York-Newark-Jersey City, NY-NJ-PA"
11500,36207,Anniston,AL,"Anniston-Oxford, AL"
43340,71078,Stonewall,LA,"Shreveport-Bossier City, LA"
33100,33010,Hialeah,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
36740,34737,Howey In The Hills,FL,"Orlando-Kissimmee-Sanford, FL"
47900,20268,Washington,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
35620,12780,Sparrow Bush,NY,"New York-Newark-Jersey City, NY-NJ-PA"
31080,92662,Newport Beach,CA,"Los Angeles-Long Beach-Anaheim, CA"
47080,30474,Vidalia,GA,"Vidalia, GA"
41620,84106,South Salt Lake City,UT,"Salt Lake City, UT"
NULL,50219,Pella,IA,NULL
16700,29464,MOUNT PLEASANT,SC,"Charleston-North Charleston, SC"
43340,71136,Shreveport,LA,"Shreveport-Bossier City, LA"
31080,92658,Newport Coast,CA,"Los Angeles-Long Beach-Anaheim, CA"
12060,30047,LILBURN,GA,"Atlanta-Sandy Springs-Alpharetta, GA"
31080,92705,North Tustin,CA,"Los Angeles-Long Beach-Anaheim, CA"
NULL,17211,Artemas,PA,NULL
38300,15219,Pittsburgh Pa,PA,"Pittsburgh, PA"
47900,20460,washington,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
12060,30294,Ellenwood,GA,"Atlanta-Sandy Springs-Alpharetta, GA"
19820,48331,Farmington,MI,"Detroit-Warren-Dearborn, MI"
28740,12484,Stone Ridge,NY,"Kingston, NY"
19300,36511,Bon Secour,AL,"Daphne-Fairhope-Foley, AL"
15680,20656,Loveville,MD,"California-Lexington Park, MD"
34980,37216,Nashville,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN"
NULL,75860,Teague,TX,NULL
NULL,56013,Blue Earth,MN,NULL
47900,20852,ROCKVILLE,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
12580,20779,"Tracys Landing ",MD,"Baltimore-Columbia-Towson, MD"
28580,33042,"Sugarloaf Key ",FL,"Key West, FL"
14010,61702,Bloomington,IL,"Bloomington, IL"
47900,20024,"Washington ",DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
28140,64052,Independence,MO,"Kansas City, MO-KS"
24420,97497,Wolf Creek,OR,"Grants Pass, OR"
12540,93308,Bakersfield,CA,"Bakersfield, CA"
47900,21755,"Jefferson ",MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
NULL,12485,Tannersville,NY,NULL
35620,10128,NEW YORK,NY,"New York-Newark-Jersey City, NY-NJ-PA"
37980,19311,Avondal,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
10740,87154,Albuquerque,NM,"Albuquerque, NM"
37060,38677,University,MS,"Oxford, MS"
45780,43699,Toledo,OH,"Toledo, OH"
26620,35810,Huntsville,AL,"Huntsville, AL"
16700,29405,Charleston,SC,"Charleston-North Charleston, SC"
10580,12033,Castleton on Hudson,NY,"Albany-Schenectady-Troy, NY"
14780,77833,Brenham,TX,"Brenham, TX"
33860,36111,Montgomery,AL,"Montgomery, AL"
NULL,81157,Pagosa Springs,CO,NULL
26300,71901,Hot Springs,AR,"Hot Springs, AR"
16100,88210,Artesia,NM,"Carlsbad-Artesia, NM"
40380,14638,Rochester,NY,"Rochester, NY"
31300,28377,Red Springs,NC,"Lumberton, NC"
49620,17408,New Salem Borough,PA,"York-Hanover, PA"
48260,26050,Newell,WV,"Weirton-Steubenville, WV-OH"
30860,84322,Logan,UT,"Logan, UT-ID"
36420,73142,Oklahoma City,OK,"Oklahoma City, OK"
44140,01008,Blandford,MA,"Springfield, MA"
42540,18407,Simpson,PA,"Scranton--Wilkes-Barre, PA"
17460,44108,Bratenahl,OH,"Cleveland-Elyria, OH"
NULL,39096,Lorman,MS,NULL
38940,34954,Fort Pierce,FL,"Port St. Lucie, FL"
12580,21088,Lineboro,MD,"Baltimore-Columbia-Towson, MD"
28140,66205,Mission Woods,KS,"Kansas City, MO-KS"
47900,20024,Fort Mcnair,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
23060,46801,Fort Wayne,IN,"Fort Wayne, IN"
16540,17246,Pleasant Hall,PA,"Chambersburg-Waynesboro, PA"
35620,11241,Brooklyn,NY,"New York-Newark-Jersey City, NY-NJ-PA"
23060,46774,New Haven,IN,"Fort Wayne, IN"
39300,02831,Hope,RI,"Providence-Warwick, RI-MA"
22140,87401,Farmington,NM,"Farmington, NM"
42540,18433,Mayfield,PA,"Scranton--Wilkes-Barre, PA"
17780,77803,Bryan,TX,"College Station-Bryan, TX"
41860,94998,Firemans Fund Ins,CA,"San Francisco-Oakland-Berkeley, CA"
NULL,12463,Palenville,NY,NULL
47260,23431,Smithfield,VA,"Virginia Beach-Norfolk-Newport News, VA-NC"
40060,23153,Sandy Hook,VA,"Richmond, VA"
NULL,62454,Robinson,IL,NULL
45940,08650,Trenton,NJ,"Trenton-Princeton, NJ"
41400,44432,Lisbon,OH,"Salem, OH"
16740,28052,Gastonia,NC,"Charlotte-Concord-Gastonia, NC-SC"
31080,91340,San Fernando,CA,"Los Angeles-Long Beach-Anaheim, CA"
49660,44511,Youngstown,OH,"Youngstown-Warren-Boardman, OH-PA"
38300,15221,Forest Hills,PA,"Pittsburgh, PA"
20180,16878,West Decatur,PA,"DuBois, PA"
12580,21005,Aber Prov Grd,MD,"Baltimore-Columbia-Towson, MD"
12420,78669,Spicewood,TX,"Austin-Round Rock-Georgetown, TX"
46140,74172,Tulsa,OK,"Tulsa, OK"
37980,19151,Phila,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
16980,46408,Gary,IN,"Chicago-Naperville-Elgin, IL-IN-WI"
21900,26554,Monongah,WV,"Fairmont, WV"
12580,21402,Naval Academy,MD,"Baltimore-Columbia-Towson, MD"
35620,10607,Greenburgh,NY,"New York-Newark-Jersey City, NY-NJ-PA"
31080,90294,Venice,CA,"Los Angeles-Long Beach-Anaheim, CA"
35620,07676,Washington Twp,NJ,"New York-Newark-Jersey City, NY-NJ-PA"
24660,27262,Emerywood,NC,"Greensboro-High Point, NC"
45220,32355,Saint Marks,FL,"Tallahassee, FL"
13820,35115,Montevallo,AL,"Birmingham-Hoover, AL"
41660,76904,San Angelo,TX,"San Angelo, TX"
15540,05470,Montgomery,VT,"Burlington-South Burlington, VT"
35260,16103,New Castle,PA,"New Castle, PA"
23820,89413,Glenbrook,NV,"Gardnerville Ranchos, NV"
NULL,03241,Hebron,NH,NULL
33100,33408,N Palm Beach,FL,"Miami-Fort Lauderdale-Pompano Beach, FL"
38300,15251,Pittsburgh,PA,"Pittsburgh, PA"
27780,15762,Nicktown,PA,"Johnstown, PA"
10940,48801,Alma,MI,"Alma, MI"
19100,75159,Seagoville,TX,"Dallas-Fort Worth-Arlington, TX"
17460,44181,Cleveland,OH,"Cleveland-Elyria, OH"
NULL,05341,East Dover,VT,NULL
28140,64083,Raymore,MO,"Kansas City, MO-KS"
17460,44077,Concord Twp,OH,"Cleveland-Elyria, OH"
NULL,04037,Fryeburg,ME,NULL
26900,46012,Anderson,IN,"Indianapolis-Carmel-Anderson, IN"
37980,19360,New London,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
NULL,76645,Hillsboro,TX,NULL
35620,11552,W Hempstead,NY,"New York-Newark-Jersey City, NY-NJ-PA"
35620,11933,Baiting Hollow,NY,"New York-Newark-Jersey City, NY-NJ-PA"
47900,22199,Lorton,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
17140,45005,Middletown,OH,"Cincinnati, OH-KY-IN"
18660,13158,Truxton,NY,"Cortland, NY"
41700,78225,San Antonio,TX,"San Antonio-New Braunfels, TX"
33860,36112,Maxwell AFB,AL,"Montgomery, AL"
NULL,49868,Newberry,MI,NULL
NULL,29111,New Zion,SC,NULL
47260,23001,Achilles,VA,"Virginia Beach-Norfolk-Newport News, VA-NC"
19740,80402,Golden,CO,"Denver-Aurora-Lakewood, CO"
40220,24002,Roanoke,VA,"Roanoke, VA"
21180,26270,Harman,WV,"Elkins, WV"
17140,45205,Cincinnati,OH,"Cincinnati, OH-KY-IN"
26140,34434,Dunnellon,FL,"Homosassa Springs, FL"
38900,97286,Portland,OR,"Portland-Vancouver-Hillsboro, OR-WA"
21340,79996,El Paso,TX,"El Paso, TX"
35620,07821,Green Township,NJ,"New York-Newark-Jersey City, NY-NJ-PA"
41540,21813,"Bishopville ",MD,"Salisbury, MD-DE"
47820,27817,Chocowinity,NC,"Washington, NC"
NULL,67054,Greensburg,KS,NULL
NULL,37869,Sneedville,TN,NULL
27620,65110,Jefferson City,MO,"Jefferson City, MO"
12620,04953,Newport,ME,"Bangor, ME"
18580,78418,Corp Christi,TX,"Corpus Christi, TX"
44980,17772,Turbotville,PA,"Sunbury, PA"
39340,84058,Vineyard,UT,"Provo-Orem, UT"
26420,77402,Bellaire,TX,"Houston-The Woodlands-Sugar Land, TX"
25540,06090,Granby,CT,"Hartford-East Hartford-Middletown, CT"
49340,01331,Phillipston,MA,"Worcester, MA-CT"
31020,98674,Woodland,WA,"Longview, WA"
34100,37890,White Pine,TN,"Morristown, TN"
14260,83701,Boise,ID,"Boise City, ID"
42660,98009,"Bellevue ",WA,"Seattle-Tacoma-Bellevue, WA"
24860,29633,Clemson,SC,"Greenville-Anderson, SC"
29420,86440,Mohave Valley,AZ,"Lake Havasu City-Kingman, AZ"
29620,48890,Sunfield,MI,"Lansing-East Lansing, MI"
47900,20008,Washington DC,DC,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
47900,20710,"Bladensburg ",MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
38300,15135,McKeesport,PA,"Pittsburgh, PA"
47900,20744,Fort Wasington,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
18460,30531,Cornelia,GA,"Cornelia, GA"
NULL,09305,APO,AE,NULL
12980,49037,Battle Creek,MI,"Battle Creek, MI"
36420,73141,Oklahoma City,OK,"Oklahoma City, OK"
47900,20815,Chevy chase,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
44700,95237,Lockeford,CA,"Stockton, CA"
19100,76137,Watauga,TX,"Dallas-Fort Worth-Arlington, TX"
30700,68523,Lincoln,NE,"Lincoln, NE"
NULL,96910,Maite,GU,NULL
NULL,12775,Rock Hill,NY,NULL
42540,18411,Clarks Greean,PA,"Scranton--Wilkes-Barre, PA"
18420,38846,Glen,MS,"Corinth, MS"
NULL,54540,Land O' Lakes,WI,NULL
28140,66227,Lenexa,KS,"Kansas City, MO-KS"
16580,61864,Philo,IL,"Champaign-Urbana, IL"
41620,84091,Sandy,UT,"Salt Lake City, UT"
NULL,05661,Elmore,VT,NULL
24540,80639,Greeley,CO,"Greeley, CO"
34540,43028,Howard,OH,"Mount Vernon, OH"
NULL,54534,Hurley,WI,NULL
41180,63113,Saint Louis,MO,"St. Louis, MO-IL"
NULL,04294,Wilton,ME,NULL
28140,66201,Shawnee Mission,KS,"Kansas City, MO-KS"
10900,07831,Changewater,NJ,"Allentown-Bethlehem-Easton, PA-NJ"
NULL,77351,Livingston,TX,NULL
